"","Time","Prices","Market_Cap","Volume"
"847",2020-07-06 18:05:01,239.103041681187,26695042053.6043,8243698045.10843
"848",2020-07-06 19:01:30,239.223573616035,26706607264.7577,7569409706.81521
"849",2020-07-06 20:03:03,241.526851874317,26966777214.5959,7214622724.05819
"850",2020-07-06 21:00:41,241.430143943394,26956126200.4022,7859325457.78947
"851",2020-07-06 22:01:19,239.677209401587,26758480492.9549,7523641396.74217
"852",2020-07-06 23:04:06,239.153739604967,26702226523.9779,7711338707.11906
"853",2020-07-07 00:01:20,239.417859895512,26731847541.1785,7650155843.22557
"854",2020-07-07 01:00:49,238.689980414485,26707154119.3654,8538555570.83035
"855",2020-07-07 02:03:42,238.595948768229,26640321934.2866,8605541021.04591
"856",2020-07-07 03:03:42,237.376175246445,26504265346.8815,5858574316.88474
"857",2020-07-07 04:03:00,236.837584712656,26444265537.4419,7475835184.93108
"858",2020-07-07 05:04:39,237.483302339006,26514113346.2133,7152055914.25516
"859",2020-07-07 06:05:13,235.50098753634,26302530904.0925,7366960375.45321
"860",2020-07-07 07:03:07,236.352303614299,26393853838.6842,7369522709.9518
"861",2020-07-07 08:00:55,237.641866309954,26539755565.3903,7282423912.10437
"862",2020-07-07 09:03:38,237.64246395092,26526356502.1794,7453868392.41872
"863",2020-07-07 10:03:04,237.254254881819,26491612926.7524,6496014023.07119
"864",2020-07-07 11:02:51,237.309403988205,26512805318.2725,6027964365.07218
"865",2020-07-07 12:07:06,238.8016005885,26640952999.8507,6462458532.29923
"866",2020-07-07 13:02:47,238.450231305742,26625577507.0912,6685095103.78827
"867",2020-07-07 14:05:06,239.887440921322,26786205787.485,6486079200.58513
"868",2020-07-07 15:04:08,238.574966600723,26639785744.1369,6718704172.24635
"869",2020-07-07 16:04:15,237.943534402874,26580104264.7879,6611405840.32797
"870",2020-07-07 17:01:28,238.292819534719,26596458153.0282,6604545211.95026
"871",2020-07-07 18:04:24,237.961766121341,26571717216.1108,6629757163.63337
"872",2020-07-07 19:04:26,238.683990540371,26652504026.183,6548391641.01579
"873",2020-07-07 20:03:07,238.964480540678,26667827703.349,6390063707.9923
"874",2020-07-07 21:02:31,238.537373625976,26636405098.0539,5445910346.5693
"875",2020-07-07 22:03:12,239.619710014511,26757404460.7521,6085692811.04642
"876",2020-07-07 23:06:36,241.312585111965,26922646568.4128,5085891725.95687
"877",2020-07-08 00:02:06,241.310643147818,26946511616.0806,5910205536.90217
"878",2020-07-08 01:03:40,238.944487855208,26686227595.5501,5235093646.1151
"879",2020-07-08 02:03:36,239.306989618915,26723031735.3558,4653280953.91273
"880",2020-07-08 03:03:00,239.811233743996,26779468565.2394,5687097003.86706
"881",2020-07-08 03:10:43,239.962587798531,26796402508.4705,4774710711.41128
"882",2020-07-08 04:04:42,240.695811470213,26878401769.0069,5579224959.85664
"883",2020-07-08 05:04:31,240.481013502634,26854565489.0324,5370228242.8191
"884",2020-07-08 06:04:34,240.660912047802,26860024272.3014,5930175884.4139
"885",2020-07-08 07:05:19,243.887027754102,27168158377.5966,5062428427.4703
"886",2020-07-08 08:02:08,243.977016318294,27245348102.8202,5726729775.38883
"887",2020-07-08 09:01:39,241.938243179987,27017819307.7169,4818360490.55001
"888",2020-07-08 10:04:21,245.741784349736,27442714035.7337,5591321111.96823
"889",2020-07-08 11:04:21,245.525620654372,27424114969.1168,6339492940.99479
"890",2020-07-08 12:05:08,245.71670253809,27446771021.3386,6545428632.76938
"891",2020-07-08 12:59:45,245.630181944222,27430684432.4489,6233173909.12513
"892",2020-07-08 14:03:15,246.269292967374,27502171976.2461,6564192967.96939
"893",2020-07-08 15:01:08,246.073181673868,27499287262.3433,6918577394.63048
